orf#,start,end,strand,contig,id,annot,score,evalue,aln_length,interpro_annot,interpro_evalue,DRAM_kegg,DRAM_pdfam,nr_annotation,nr_bitscore
2903,2772087,2774207,TRUE,CP101161.1,CP101161.1_2903,"",,,,"",,"","",,
2904,2774305,2774838,TRUE,CP101161.1,CP101161.1_2904,"",,,,halocyanin domain,1.5e-36,"","",halocyanin domain-containing protein [Halosegnis rubeus],147
2905,2774871,2775476,TRUE,CP101161.1,CP101161.1_2905,"",,,,Uracil-DNA glycosylase-like,8.83e-18,uracil-DNA glycosylase [EC:3.2.2.27],"",uracil-DNA glycosylase family protein [Halosegnis sp. ZY10],408
2906,2775473,2776366,FALSE,CP101161.1,CP101161.1_2906,"",,,,alpha/beta hydrolase,4e-72,haloalkane dehalogenase [EC:3.8.1.5],"alpha/beta hydrolase fold [PF00561.23]; Serine aminopeptidase, S33 [PF12146.11]; Alpha/beta hydrolase of unknown function (DUF1057) [PF06342.15]; Alpha/beta hydrolase family [PF12697.10]",haloalkane dehalogenase [Halosegnis sp. ZY10],607
2907,2776436,2778340,FALSE,CP101161.1,CP101161.1_2907,"",,,,alpha/beta-Hydrolases,2.65e-56,X-Pro dipeptidyl-peptidase [EC:3.4.14.11],"X-Pro dipeptidyl-peptidase (S15 family) [PF02129.21]; X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain [PF08530.13]; Prolyl oligopeptidase family [PF00326.24]; Serine aminopeptidase, S33 [PF12146.11]; Esterase FrsA-like [PF06500.14]",CocE/NonD family hydrolase [Halosegnis sp. ZY10],1302
2908,2778536,2778811,TRUE,CP101161.1,CP101161.1_2908,"",,,,MoaD/ThiS,1.57e-16,sulfur-carrier protein,ThiS family [PF02597.23],MoaD/ThiS family protein [Halosegnis sp. ZY10],184
2909,2778812,2779849,TRUE,CP101161.1,CP101161.1_2909,"",,,,TTHA1429-like_MBL-fold,2.41729e-56,"","",MBL fold metallo-hydrolase [Halosegnis sp. ZY10],692
2910,2779857,2780606,FALSE,CP101161.1,CP101161.1_2910,"",,,,EEP-1,2.46967e-90,"","",endonuclease/exonuclease/phosphatase family protein [Halosegnis sp. ZY10],525
2911,2780783,2782360,TRUE,CP101161.1,CP101161.1_2911,"",,,,Cytochrome P450,7.1e-79,"","",cytochrome P450 [Halosegnis sp. ZY10],1031
2912,2782421,2783380,TRUE,CP101161.1,CP101161.1_2912,"",,,,Protein kinase-like (PK-like),6.27e-28,"","",phosphotransferase [Halosegnis sp. ZY10],649
2913,2783719,2784012,FALSE,CP101161.1,CP101161.1_2913,"",,,,twin-arginine translocase TatA/TatE family subunit,5.2e-19,sec-independent protein translocase protein TatA,mttA/Hcf106 family [PF02416.19],twin-arginine translocase TatA/TatE family subunit [Halosegnis sp. ZY10],116
2914,2784040,2784297,FALSE,CP101161.1,CP101161.1_2914,"",,,,twin-arginine translocase TatA/TatE family subunit,1.3e-18,sec-independent protein translocase protein TatA,mttA/Hcf106 family [PF02416.19],twin-arginine translocase TatA/TatE family subunit [Halosegnis sp. ZY10],154
2915,2784398,2784889,TRUE,CP101161.1,CP101161.1_2915,"",,,,Glutaredoxin,5.7e-44,glutaredoxin-dependent peroxiredoxin [EC:1.11.1.25],AhpC/TSA family [PF00578.24]; Redoxin [PF08534.13],redoxin domain-containing protein [Halosegnis sp. ZY10],323
2916,2784930,2785736,TRUE,CP101161.1,CP101161.1_2916,"",,,,"METAL-DEPENDENT PHOSPHOHYDROLASE, HD SUPERFAMILY-RELATED",4.4e-97,uncharacterized protein,"",HD domain-containing protein [Halosegnis sp. ZY10],538
2917,2785797,2787092,TRUE,CP101161.1,CP101161.1_2917,"",,,,MFS general substrate transporter,1.12e-44,"","",MFS transporter [Halosegnis sp. ZY10],806
2918,2787096,2787710,FALSE,CP101161.1,CP101161.1_2918,"",,,,"",,"","",,
2919,2787707,2788294,FALSE,CP101161.1,CP101161.1_2919,"",,,,CheY-like,4.7e-29,"","",response regulator [Halosegnis sp. ZY10],369
2920,2788470,2790155,FALSE,CP101161.1,CP101161.1_2920,"",,,,"",,"","",Ig-like domain-containing protein [Halosegnis sp. ZY10],1061
2921,2790158,2792179,FALSE,CP101161.1,CP101161.1_2921,"",,,,INTEGRAL MEMBRANE PROTEIN-RELATED,7.4e-104,archaeal flagellar protein FlaJ,"",type II secretion system F family protein [Halosegnis sp. ZY10],1257
2922,2792176,2793972,FALSE,CP101161.1,CP101161.1_2922,"",,,,TWITCHING MOTILITY PROTEIN PILT,0,archaeal flagellar protein FlaI,Type II/IV secretion system protein [PF00437.23],type II/IV secretion system ATPase subunit [Halosegnis sp. ZY10],1170
2923,2794498,2795142,FALSE,CP101161.1,CP101161.1_2923,"",,,,Vaccinia Virus protein VP39,3.5e-40,"","",class I SAM-dependent methyltransferase [Halosegnis sp. ZY10],432
2924,2795182,2797269,FALSE,CP101161.1,CP101161.1_2924,"",,,,INTEGRAL MEMBRANE PROTEIN-RELATED,1.4e-113,archaeal flagellar protein FlaJ,"",type II secretion system F family protein [Halosegnis sp. ZY10],1258
2925,2797269,2798828,FALSE,CP101161.1,CP101161.1_2925,"",,,,TWITCHING MOTILITY PROTEIN PILT,7.9e-145,archaeal flagellar protein FlaI,Type II/IV secretion system protein [PF00437.23],type II/IV secretion system ATPase subunit [Halosegnis sp. ZY10],1030
2926,2798973,2799485,FALSE,CP101161.1,CP101161.1_2926,"",,,,"",,"","",TIGR04206 family protein [Halobacteriales archaeon QH_7_66_36],150
2927,2799588,2800022,TRUE,CP101161.1,CP101161.1_2927,"",,,,Family of unknown function (DUF5793),2.2e-50,"","",DUF5793 family protein [Halosegnis sp. ZY10],287
2928,2800067,2801410,TRUE,CP101161.1,CP101161.1_2928,"",,,,PHOSPHOMANNOMUTASE,1.6e-67,phosphopentomutase [EC:5.4.2.7],"Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I [PF02878.19]; Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II [PF02879.19]; Phosphoglucomutase/phosphomannomutase, C-terminal domain [PF00408.23]",phosphomannomutase [Halosegnis sp. ZY10],868
2929,2801507,2802679,TRUE,CP101161.1,CP101161.1_2929,"",,,,TRANSCRIPTIONAL ACTIVATOR PROTEIN MED,3.3e-96,basic membrane protein A and related proteins,ABC transporter substrate-binding protein PnrA-like [PF02608.17],BMP family protein [Halosegnis sp. ZY10],712
2930,2802684,2804282,TRUE,CP101161.1,CP101161.1_2930,"",,,,CARBOHYDRATE TRANSPORT ATP-BINDING PROTEIN MG119-RELATED,0,general nucleoside transport system ATP-binding protein,ABC transporter [PF00005.30],ABC transporter ATP-binding protein [Halosegnis sp. ZY10],1031
2931,2804279,2805610,TRUE,CP101161.1,CP101161.1_2931,"",,,,"ABC TRANSPORTER, PERMEASE PROTEIN",1.6e-101,general nucleoside transport system permease protein,Branched-chain amino acid transport system / permease component [PF02653.19],ABC transporter permease [Halosegnis sp. ZY10],842
2932,2805603,2806796,TRUE,CP101161.1,CP101161.1_2932,"",,,,SUGAR ABC TRANSPORTER INTEGRAL MEMBRANE PROTEIN-RELATED,1.5e-80,general nucleoside transport system permease protein,Branched-chain amino acid transport system / permease component [PF02653.19],ABC transporter permease [Halosegnis sp. ZY10],725
2933,2806858,2807247,TRUE,CP101161.1,CP101161.1_2933,"",,,,"Cytidine Deaminase, domain 2",2.7e-44,cytidine deaminase [EC:3.5.4.5],Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; Cytidine and deoxycytidylate deaminase zinc-binding region [PF08211.15],cytidine deaminase [Halosegnis sp. ZY10],261
2934,2807244,2808068,TRUE,CP101161.1,CP101161.1_2934,"",,,,UP_EcUdp-like,3.04148e-125,uridine phosphorylase [EC:2.4.2.3],Phosphorylase superfamily [PF01048.23],nucleoside phosphorylase [Halosegnis sp. ZY10],541
2935,2808105,2809073,TRUE,CP101161.1,CP101161.1_2935,"",,,,"daunorubicin resistance ABC transporter, ATP-binding protein",1.4e-102,ABC-2 type transport system ATP-binding protein,ABC transporter [PF00005.30]; Domain of unknown function (DUF4162) [PF13732.9],ATP-binding cassette domain-containing protein [Halosegnis sp. ZY10],613
2936,2809070,2809840,TRUE,CP101161.1,CP101161.1_2936,"",,,,DrrB,5.4e-57,ABC-2 type transport system permease protein,ABC-2 type transporter [PF01061.27]; ABC-2 family transporter protein [PF12698.10],ABC transporter permease [Halosegnis sp. ZY10],486
2937,2809882,2810139,TRUE,CP101161.1,CP101161.1_2937,"",,,,"",,"","",,
2938,2810163,2811335,FALSE,CP101161.1,CP101161.1_2938,"",,,,APOPTOSIS-INDUCING FACTOR 1,7.6e-57,NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9],Pyridine nucleotide-disulphide oxidoreductase [PF07992.17],FAD-dependent oxidoreductase [Halosegnis sp. ZY10],762
2939,2811468,2812007,FALSE,CP101161.1,CP101161.1_2939,"",,,,"Winged helix-turn-helix transcription repressor, HrcA DNA-binding",5.4e-38,transcriptional regulator,"Winged helix-turn-helix transcription repressor, HrcA DNA-binding [PF03444.18]; Iron-dependent Transcriptional regulator [PF02082.23]",Rrf2 family transcriptional regulator [Halosegnis sp. ZY10],354
2940,2812179,2813090,TRUE,CP101161.1,CP101161.1_2940,"",,,,NAD(P)-binding Rossmann-fold domains,6.86e-72,"","",NAD-dependent epimerase/dehydratase family protein [Halosegnis sp. ZY10],609
2941,2812979,2814403,FALSE,CP101161.1,CP101161.1_2941,"",,,,UNCHARACTERIZED,1.4e-48,"","",DUF389 domain-containing protein [Halosegnis sp. ZY10],878
2942,2814521,2815390,TRUE,CP101161.1,CP101161.1_2942,"",,,,Arginase,2.13015e-139,arginase [EC:3.5.3.1],Arginase family [PF00491.24],arginase [Halosegnis sp. ZY10],564
2943,2815407,2815931,FALSE,CP101161.1,CP101161.1_2943,"",,,,Vaccinia Virus protein VP39,2.7e-37,"","",methyltransferase domain-containing protein [Halosegnis sp. ZY10],339
2944,2816197,2816481,TRUE,CP101161.1,CP101161.1_2944,"",,,,"",,"","",,
2945,2816478,2817644,FALSE,CP101161.1,CP101161.1_2945,"",,,,TRYPTOPHAN SYNTHASE-RELATED,0,tryptophan synthase beta chain [EC:4.2.1.20],Pyridoxal-phosphate dependent enzyme [PF00291.28],tryptophan synthase subunit beta [Halosegnis sp. ZY10],771
2946,2817721,2820261,FALSE,CP101161.1,CP101161.1_2946,"",,,,"Topoisomerase II, domain 5",0,DNA gyrase subunit A [EC:5.6.2.2],"DNA gyrase/topoisomerase IV, subunit A [PF00521.23]; DNA gyrase C-terminal domain, beta-propeller [PF03989.16]",DNA gyrase subunit A [Halosegnis sp. ZY10],1612
2947,2820258,2822171,FALSE,CP101161.1,CP101161.1_2947,"",,,,topII5,0,DNA gyrase subunit B [EC:5.6.2.2],"DNA gyrase B [PF00204.28]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; DNA gyrase B subunit, carboxyl terminus [PF00986.24]; Toprim domain [PF01751.25]",DNA topoisomerase (ATP-hydrolyzing) subunit B [Halosegnis sp. ZY10],1248
2948,2822372,2824768,TRUE,CP101161.1,CP101161.1_2948,"",,,,DNA topoisomerase VI subunit B,0,DNA topoisomerase VI subunit B [EC:5.6.2.2],"Topoisomerase VI B subunit, transducer [PF09239.14]; Type 2 DNA topoisomerase 6 subunit B C-terminal domain [PF18000.4]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF13589.9]",DNA topoisomerase VI subunit B [Halosegnis sp. ZY10],1513
2949,2824765,2825874,TRUE,CP101161.1,CP101161.1_2949,"",,,,Type 2 DNA topoisomerase 6 subunit A,3.8e-94,DNA topoisomerase VI subunit A [EC:5.6.2.2],Type IIB DNA topoisomerase [PF04406.17],DNA topoisomerase IV subunit A [Halosegnis sp. ZY10],738
2950,2825915,2826871,TRUE,CP101161.1,CP101161.1_2950,"",,,,"",,"","",,
2951,2826868,2828031,FALSE,CP101161.1,CP101161.1_2951,"",,,,CetZ_tubulin-like,0,tubulin-like protein CetZ,"Tubulin/FtsZ family, GTPase domain [PF00091.28]",tubulin/FtsZ family protein [Halosegnis sp. ZY10],746
2952,2828307,2828582,TRUE,CP101161.1,CP101161.1_2952,"",,,,"",,"","",,
2953,2829108,2832044,TRUE,CP101161.1,CP101161.1_2953,"",,,,HVO_2072 family ArtA-dependent S-layer glycoprotein,0,"","",HVO_2072 family ArtA-dependent S-layer glycoprotein [Halosegnis sp. ZY10],1845
2954,2832274,2833578,TRUE,CP101161.1,CP101161.1_2954,"",,,,"",,"","",,
2955,2833553,2834683,FALSE,CP101161.1,CP101161.1_2955,"",,,,"",,"","",,
2956,2834767,2835540,FALSE,CP101161.1,CP101161.1_2956,"",,,,UPF0173 METAL-DEPENDENT HYDROLASE MJ1163-RELATED,4.5e-28,"","",MBL fold metallo-hydrolase [Halosegnis sp. ZY10],492
2957,2835611,2835841,TRUE,CP101161.1,CP101161.1_2957,"",,,,"",,"","",,
2958,2835838,2837481,FALSE,CP101161.1,CP101161.1_2958,"",,,,ATP-dependent DNA ligase LigA,0,DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],ATP dependent DNA ligase domain [PF01068.24]; DNA ligase N terminus [PF04675.17]; ATP dependent DNA ligase C terminal region [PF04679.18],ATP-dependent DNA ligase LigA [Halosegnis sp. ZY10],1048
2959,2837506,2838735,FALSE,CP101161.1,CP101161.1_2959,"",,,,Glycosyltransferase family 87,4e-16,"","",glycosyltransferase family 87 protein [Halosegnis sp. ZY10],770
2960,2838837,2839583,FALSE,CP101161.1,CP101161.1_2960,"",,,,archaeal proteasome endopeptidase complex subunit beta,1.1e-71,proteasome beta subunit [EC:3.4.25.1],Proteasome subunit [PF00227.29],archaeal proteasome endopeptidase complex subunit beta [Halosegnis sp. ZY10],464
2961,2839638,2839805,FALSE,CP101161.1,CP101161.1_2961,"",,,,"",,"","",,
2962,2840096,2840458,TRUE,CP101161.1,CP101161.1_2962,"",,,,UCP016934,2.1e-56,uncharacterized protein,Protein of unknown function (DUF555) [PF04475.15],DUF555 domain-containing protein [Halosegnis sp. ZY10],236
2963,2840520,2841059,TRUE,CP101161.1,CP101161.1_2963,"",,,,HTH_CBS,1e-64,"","",CBS domain-containing protein [Halosegnis sp. ZY10],331
2964,2841056,2842030,FALSE,CP101161.1,CP101161.1_2964,"",,,,PurM,3.5051e-100,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],"AIR synthase related protein, N-terminal domain [PF00586.27]",phosphoribosylformylglycinamidine cyclo-ligase [Halosegnis sp. ZY10],634
2965,2842149,2842727,TRUE,CP101161.1,CP101161.1_2965,"",,,,Flavoproteins,5.74e-37,FMN reductase [EC:1.5.1.38],NADPH-dependent FMN reductase [PF03358.18]; Flavodoxin-like fold [PF02525.20],NAD(P)H-dependent oxidoreductase [Halosegnis sp. ZY10],381
2966,2842724,2843356,FALSE,CP101161.1,CP101161.1_2966,"",,,,ZINC METALLOPROTEASE MJ0611-RELATED,6.7e-20,"","",metalloprotease [Halosegnis sp. ZY10],407
2967,2843353,2844831,FALSE,CP101161.1,CP101161.1_2967,"",,,,PHEROMONE SHUTDOWN PROTEIN,4.1e-57,"","",TraB/GumN family protein [Halosegnis sp. ZY10],896
2968,2844953,2845423,TRUE,CP101161.1,CP101161.1_2968,"",,,,BFIT_BACH,2.47599e-51,"","",acyl-CoA thioesterase [Halosegnis sp. ZY10],309
2969,2845415,2846389,FALSE,CP101161.1,CP101161.1_2969,"",,,,Ribokinase-like,1.33e-16,"","",PfkB family carbohydrate kinase [Halomarina sp. BND7],221
2970,2846389,2846826,FALSE,CP101161.1,CP101161.1_2970,"",,,,Adenine nucleotide alpha hydrolases-like,1.56e-42,uncharacterized protein,Universal stress protein family [PF00582.29],universal stress protein [Halosegnis sp. ZY10],283
2971,2846895,2847353,TRUE,CP101161.1,CP101161.1_2971,"",,,,"",,"","",,
2972,2847395,2848063,TRUE,CP101161.1,CP101161.1_2972,"",,,,PINc domain ribonuclease,1.4e-78,RNA-free ribonuclease P [EC:3.1.26.5],PINc domain ribonuclease [PF08745.14],RNA ligase partner protein [Halosegnis sp. ZY10],432
2973,2848820,2849377,FALSE,CP101161.1,CP101161.1_2973,"",,,,Vaccinia Virus protein VP39,8.6e-37,"","",class I SAM-dependent methyltransferase [Halosegnis sp. ZY10],362
2974,2849415,2849972,FALSE,CP101161.1,CP101161.1_2974,"",,,,PEBP_bact_arch,1.00271e-31,"","",YbhB/YbcL family Raf kinase inhibitor-like protein [Halosegnis sp. ZY10],367
2975,2850057,2850242,TRUE,CP101161.1,CP101161.1_2975,"",,,,HEWD domain,4.9e-28,"","",,
2976,2850242,2850544,TRUE,CP101161.1,CP101161.1_2976,"",,,,GlnB-like,1.04e-27,periplasmic divalent cation tolerance protein,CutA1 divalent ion tolerance protein [PF03091.18],divalent-cation tolerance protein CutA [Halosegnis sp. ZY10],197
2977,2850545,2851663,FALSE,CP101161.1,CP101161.1_2977,"",,,,"",,"","",,
2978,2851739,2852233,FALSE,CP101161.1,CP101161.1_2978,"",,,,"""""""""Winged helix"""""""" DNA-binding domain",3.73e-12,"PadR family transcriptional regulator, activator of gas vesicle formation",Transcriptional regulator PadR-like family [PF03551.17],helix-turn-helix transcriptional regulator [Halosegnis sp. ZY10],311
2979,2852313,2852657,FALSE,CP101161.1,CP101161.1_2979,"",,,,"",,"","",,
2980,2852782,2852964,TRUE,CP101161.1,CP101161.1_2980,"",,,,"",,"","",,
2981,2853021,2854073,TRUE,CP101161.1,CP101161.1_2981,"",,,,SACCHAROPINE DEHYDROGENASE,5.2e-96,"","",saccharopine dehydrogenase NADP-binding domain-containing protein [Halosegnis sp. ZY10],688
2982,2854070,2854573,FALSE,CP101161.1,CP101161.1_2982,"",,,,LbH_gamma_CA_like,2.56742e-60,"","",gamma carbonic anhydrase family protein [Natronomonas gomsonensis],150
2983,2854612,2855916,FALSE,CP101161.1,CP101161.1_2983,"",,,,Nucleotide-diphospho-sugar transferases,8.28e-37,"","",glycosyltransferase [Halosegnis sp. ZY10],828
2984,2855988,2856224,FALSE,CP101161.1,CP101161.1_2984,"",,,,"",,"","",,
2985,2856283,2857245,FALSE,CP101161.1,CP101161.1_2985,"",,,,INTEGRAL MEMBRANE PROTEIN,8.7e-65,putative membrane protein,Domain of unknown function (DUF368) [PF04018.16],DUF368 domain-containing protein [Halosegnis sp. ZY10],590
2986,2857245,2860160,FALSE,CP101161.1,CP101161.1_2986,"",,,,"oligosaccharyl transferase, archaeosortase A system-associated",0,dolichyl-phosphooligosaccharide-protein glycotransferase [EC:2.4.99.21],Oligosaccharyl transferase STT3 subunit [PF02516.17]; Archaeal glycosylation protein B long peripheral domain [PF18079.4],"oligosaccharyl transferase, archaeosortase A system-associated [Halosegnis sp. ZY10]",1876
2987,2860256,2861176,TRUE,CP101161.1,CP101161.1_2987,"",,,,glucosyl-dolichyl phosphate glucuronosyltransferase,0,glucosyl-dolichyl phosphate glucuronosyltransferase [EC:2.4.1.356],Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF10111.12]; Glycosyl transferase family group 2 [PF13632.9]; Glycosyl transferase family 21 [PF13506.9],glucosyl-dolichyl phosphate glucuronosyltransferase [Halosegnis sp. ZY10],633
2988,2861183,2862172,FALSE,CP101161.1,CP101161.1_2988,"",,,,"Alkaline Phosphatase, subunit A",5.9e-12,"","",,
2989,2862296,2863399,TRUE,CP101161.1,CP101161.1_2989,"",,,,UDP-Glycosyltransferase/glycogen phosphorylase,1.92e-41,"","",glycosyltransferase [Halosegnis sp. ZY10],766
2990,2863389,2864489,TRUE,CP101161.1,CP101161.1_2990,"",,,,UDP-Glycosyltransferase/glycogen phosphorylase,2.25e-43,"","",glycosyltransferase family 4 protein [Halosegnis sp. ZY10],737
2991,2864530,2865426,TRUE,CP101161.1,CP101161.1_2991,"",,,,"Alkaline Phosphatase, subunit A",2.1e-12,"","",alkaline phosphatase family protein [Halosegnis sp. ZY10],606
2992,2865430,2866404,TRUE,CP101161.1,CP101161.1_2992,"",,,,Nucleotide-diphospho-sugar transferases,6.14e-31,"","",glycosyltransferase family A protein [Sphingomonas sp. S2-65],61.2
2993,2866401,2867972,TRUE,CP101161.1,CP101161.1_2993,"",,,,MATE_Wzx_like,3.13384e-75,"","",flippase [Halosegnis sp. ZY10],960
2994,2867965,2868837,FALSE,CP101161.1,CP101161.1_2994,"",,,,HTH-TYPE TRANSCRIPTIONAL REGULATOR TRMBL2,7.6e-29,"HTH-type transcriptional regulator, sugar sensing transcriptional regulator",Sugar-specific transcriptional regulator TrmB [PF01978.22],helix-turn-helix domain-containing protein [Halosegnis sp. ZY10],554
2995,2868901,2869029,TRUE,CP101161.1,CP101161.1_2995,"",,,,"",,"","",,
2996,2869077,2870075,TRUE,CP101161.1,CP101161.1_2996,"",,,,S-layer glycoprotein N-glycosyltransferase AglJ,0,dolichol-phosphate hexosyltransferase [EC:2.4.1.-],Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9],S-layer glycoprotein N-glycosyltransferase AglJ [Halosegnis sp. ZY10],643
2997,2870072,2870458,FALSE,CP101161.1,CP101161.1_2997,"",,,,"",,"","",,
2998,2870486,2870695,TRUE,CP101161.1,CP101161.1_2998,"",,,,Ribbon-helix-helix,1.09e-08,"","",ribbon-helix-helix domain-containing protein [Halosegnis sp. ZY10],130
2999,2870696,2871106,FALSE,CP101161.1,CP101161.1_2999,"",,,,"Cytidine Deaminase, domain 2",6.1e-07,"","",,
3000,2871271,2871405,TRUE,CP101161.1,CP101161.1_3000,"",,,,"",,"","",,
3001,2871407,2873515,FALSE,CP101161.1,CP101161.1_3001,"",,,,"",,"","",,
3002,2873592,2874266,FALSE,CP101161.1,CP101161.1_3002,"",,,,Metallo-hydrolase/oxidoreductase,6e-06,"","",,
3003,2874352,2875035,TRUE,CP101161.1,CP101161.1_3003,"",,,,Glyoxalase/Bleomycin resistance protein/Dihydroxybiphenyl dioxygenase,1.83e-17,"","",VOC family protein [Halosegnis sp. ZY10],464
3004,2875067,2875567,TRUE,CP101161.1,CP101161.1_3004,"",,,,Jelly Rolls,3.6e-26,"","",cupin domain-containing protein [Halosegnis sp. ZY10],342
3005,2875564,2875854,FALSE,CP101161.1,CP101161.1_3005,"",,,,Family of unknown function (DUF5779),1.6e-37,"","",DUF5779 family protein [Halosegnis sp. ZY10],193
3006,2876376,2877422,TRUE,CP101161.1,CP101161.1_3006,"",,,,HOMOCITRATE SYNTHASE-RELATED,2.1e-99,"","",2-isopropylmalate synthase [Halosegnis sp. ZY10],665
3007,2877709,2879466,TRUE,CP101161.1,CP101161.1_3007,"",,,,biosynthetic-type acetolactate synthase large subunit,0,acetolactate synthase I/II/III large subunit [EC:2.2.1.6],"Thiamine pyrophosphate enzyme, N-terminal TPP binding domain [PF02776.21]; Thiamine pyrophosphate enzyme, central domain [PF00205.25]; Thiamine pyrophosphate enzyme, C-terminal TPP binding domain [PF02775.24]",biosynthetic-type acetolactate synthase large subunit [Halosegnis sp. ZY10],1165
3008,2879463,2880077,TRUE,CP101161.1,CP101161.1_3008,"",,,,acetolactate synthase small subunit,3.5e-49,acetolactate synthase I/III small subunit [EC:2.2.1.6],ACT domain [PF13710.9]; Small subunit of acetolactate synthase [PF10369.12]; ACT domain [PF01842.28],acetolactate synthase small subunit [Halosegnis sp. ZY10],389
