gene_id	gene_length	DB	annotation	hit_start	hit_end	evalue	contig	orf
NZ_RJJW01000001.1_357	107	NCBIfam	amphi-Trp domain	30	94	3.5e-12	NZ_RJJW01000001.1	357
NZ_RJJW01000001.1_133	177	CDD	TSPO_MBR	27	174	2.87697e-37	NZ_RJJW01000001.1	133
NZ_RJJW01000001.1_133	177	Gene3D	TspO/MBR protein	13	177	2e-46	NZ_RJJW01000001.1	133
NZ_RJJW01000001.1_133	177	FunFam	translocator protein 2	12	177	3.3e-39	NZ_RJJW01000001.1	133
NZ_RJJW01000001.1_133	177	Pfam	TspO/MBR family	23	174	8.8e-40	NZ_RJJW01000001.1	133
NZ_RJJW01000001.1_133	177	PIRSF	PBR	8	177	8.2e-41	NZ_RJJW01000001.1	133
NZ_RJJW01000001.1_133	177	PANTHER	PERIPHERAL-TYPE BENZODIAZEPINE RECEPTOR	19	177	1.3e-33	NZ_RJJW01000001.1	133
NZ_RJJW01000001.1_611	137	NCBIfam	thioredoxin	47	136	4.3e-30	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	Pfam	Thioredoxin	51	134	1.4e-25	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	CDD	TRX_family	43	134	2.32186e-36	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	Gene3D	Glutaredoxin	28	137	1.6e-29	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	PANTHER	GEO12009P1	53	135	1.1e-23	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	SUPERFAMILY	Thioredoxin-like	4	136	2.65e-34	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	PRINTS	Thioredoxin family signature	55	63	6.5e-08	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	PRINTS	Thioredoxin family signature	63	72	6.5e-08	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_611	137	PRINTS	Thioredoxin family signature	101	112	6.5e-08	NZ_RJJW01000001.1	611
NZ_RJJW01000001.1_211	249	PANTHER	DIMETHYL SULFOXIDE REDUCTASE TRANSCRIPTIONAL ACTIVATOR	2	226	4.3e-28	NZ_RJJW01000001.1	211
NZ_RJJW01000001.1_211	249	Pfam	HTH DNA binding domain	168	219	1.4e-15	NZ_RJJW01000001.1	211
NZ_RJJW01000001.1_368	249	Pfam	Yip1 domain	14	248	9.9e-17	NZ_RJJW01000001.1	368
NZ_RJJW01000001.1_253	484	CDD	MPP_UshA_N_like	2	232	1.54996e-57	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_253	484	SUPERFAMILY	Metallo-dependent phosphatases	2	233	2.58e-42	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_253	484	SUPERFAMILY	5'-nucleotidase (syn. UDP-sugar hydrolase), C-terminal domain	282	474	1.57e-38	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_253	484	PANTHER	5'-NUCLEOTIDASE-RELATED	2	473	6.5e-66	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_253	484	Pfam	5'-nucleotidase, C-terminal domain	285	439	9.8e-27	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_253	484	PRINTS	Apyrase family signature	172	189	1.1e-09	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_253	484	PRINTS	Apyrase family signature	340	363	1.1e-09	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_253	484	PRINTS	Apyrase family signature	413	432	1.1e-09	NZ_RJJW01000001.1	253
NZ_RJJW01000001.1_263	380	Pfam	Thiolase, N-terminal domain	8	250	6.4e-75	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	NCBIfam	acetyl-CoA C-acyltransferase	9	376	0	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	CDD	thiolase	8	380	0	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	FunFam	Acetyl-CoA acetyltransferase (Thiolase)	4	380	0	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	Pfam	Thiolase, C-terminal domain	260	377	3.2e-42	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	PANTHER	3-KETOACYL-COA THIOLASE, PEROXISOMAL	7	380	5.1e-123	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	SUPERFAMILY	Thiolase-like	6	256	8.02e-70	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	SUPERFAMILY	Thiolase-like	261	378	2.19e-39	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_263	380	PIRSF	Ac-CoA_Ac_transf	1	380	2.3e-128	NZ_RJJW01000001.1	263
NZ_RJJW01000001.1_155	511	SUPERFAMILY	Homodimeric domain of signal transducing histidine kinase	288	364	1.67e-13	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	CDD	HATPase	408	502	6.37294e-23	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	Pfam	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	404	502	5.5e-14	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	SMART	HisKA_10	300	366	8.4e-12	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	SMART	HKATPase_4	403	507	6.5e-24	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	Pfam	His Kinase A (phospho-acceptor) domain	301	365	9e-13	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	NCBIfam	PAS domain S-box protein	2	125	4.9e-14	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	Pfam	GAF domain	151	276	1.8e-15	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	CDD	HisKA	300	362	1.44903e-13	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	PANTHER	TWO-COMPONENT HISTIDINE KINASE	280	502	4.8e-52	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	Gene3D	PAS domain	10	123	2.3e-19	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	Pfam	PAS fold	8	119	1.2e-09	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	SUPERFAMILY	GAF domain-like	119	274	9.38e-21	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	SUPERFAMILY	PYP-like sensor domain (PAS domain)	13	126	6.63e-16	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_155	511	SUPERFAMILY	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	355	501	3.8e-26	NZ_RJJW01000001.1	155
NZ_RJJW01000001.1_307	182	NCBIfam	orotate phosphoribosyltransferase	16	174	9.7e-45	NZ_RJJW01000001.1	307
NZ_RJJW01000001.1_307	182	PANTHER	OROTATE PHOSPHORIBOSYLTRANSFERASE	3	177	3.4e-46	NZ_RJJW01000001.1	307
NZ_RJJW01000001.1_307	182	CDD	PRTases_typeI	48	171	7.68271e-19	NZ_RJJW01000001.1	307
NZ_RJJW01000001.1_307	182	Pfam	Phosphoribosyl transferase domain	62	160	2.3e-08	NZ_RJJW01000001.1	307
NZ_RJJW01000001.1_307	182	SUPERFAMILY	PRTase-like	9	177	5.77e-40	NZ_RJJW01000001.1	307
NZ_RJJW01000001.1_623	137	SUPERFAMILY	"""Winged helix"" DNA-binding domain"	41	114	9.4e-11	NZ_RJJW01000001.1	623
NZ_RJJW01000001.1_617	327	Gene3D	Osmoprotection protein (prox); domain 2	148	263	3.8e-68	NZ_RJJW01000001.1	617
NZ_RJJW01000001.1_617	327	Pfam	Substrate binding domain of ABC-type glycine betaine transport system	45	321	7.7e-37	NZ_RJJW01000001.1	617
NZ_RJJW01000001.1_617	327	SUPERFAMILY	Periplasmic binding protein-like II	46	321	3.69e-39	NZ_RJJW01000001.1	617
NZ_RJJW01000001.1_181	399	PANTHER	PROTEIN NRFC	191	398	1.4e-61	NZ_RJJW01000001.1	181
NZ_RJJW01000001.1_181	399	Pfam	4Fe-4S dicluster domain	332	365	7.3e-08	NZ_RJJW01000001.1	181
NZ_RJJW01000001.1_181	399	Pfam	4Fe-4S dicluster domain	243	297	6.5e-10	NZ_RJJW01000001.1	181
NZ_RJJW01000001.1_181	399	CDD	PsrB	195	398	1.33825e-101	NZ_RJJW01000001.1	181
NZ_RJJW01000001.1_181	399	Pfam	N-terminal region of 4Fe-4S ferredoxin iron-sulfur binding	85	135	2.4e-16	NZ_RJJW01000001.1	181
NZ_RJJW01000001.1_181	399	SUPERFAMILY	4Fe-4S ferredoxins	192	398	3.14e-64	NZ_RJJW01000001.1	181
NZ_RJJW01000001.1_107	284	CDD	AdoMet_MTases	37	158	2.61517e-06	NZ_RJJW01000001.1	107
NZ_RJJW01000001.1_107	284	Pfam	Methyltransferase domain	23	200	1.2e-07	NZ_RJJW01000001.1	107
NZ_RJJW01000001.1_107	284	SUPERFAMILY	S-adenosyl-L-methionine-dependent methyltransferases	18	160	5.32e-17	NZ_RJJW01000001.1	107
NZ_RJJW01000001.1_107	284	Gene3D	Vaccinia Virus protein VP39	3	215	2.4e-16	NZ_RJJW01000001.1	107
NZ_RJJW01000001.1_369	212	SUPERFAMILY	dUTPase-like	1	185	5.23e-56	NZ_RJJW01000001.1	369
NZ_RJJW01000001.1_369	212	CDD	trimeric_dUTPase	72	155	2.98252e-31	NZ_RJJW01000001.1	369
NZ_RJJW01000001.1_369	212	FunFam	dCTP deaminase, dUMP-forming	1	189	1.7e-73	NZ_RJJW01000001.1	369
NZ_RJJW01000001.1_369	212	NCBIfam	dCTP deaminase	2	185	9e-68	NZ_RJJW01000001.1	369
NZ_RJJW01000001.1_369	212	PANTHER	DCTP DEAMINASE	1	185	6e-52	NZ_RJJW01000001.1	369
NZ_RJJW01000001.1_369	212	Pfam	dUTPase	74	172	2.1e-15	NZ_RJJW01000001.1	369
NZ_RJJW01000001.1_137	445	Pfam	Sodium/hydrogen exchanger family	10	426	1.8e-28	NZ_RJJW01000001.1	137
NZ_RJJW01000001.1_137	445	PANTHER	NA(+)/H(+) ANTIPORTER 1	7	433	1.9e-54	NZ_RJJW01000001.1	137
NZ_RJJW01000001.1_426	264	Pfam	Predicted metal-binding protein (DUF2103)	157	254	7.7e-40	NZ_RJJW01000001.1	426
NZ_RJJW01000001.1_195	156	Pfam	Family of unknown function (DUF5812)	5	145	2.7e-63	NZ_RJJW01000001.1	195
NZ_RJJW01000001.1_126	202	CDD	GATase1_Anthranilate_Synthase	3	199	8.47774e-82	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PANTHER	MULTIFUNCTIONAL TRYPTOPHAN BIOSYNTHESIS PROTEIN-RELATED	2	200	5.6e-59	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	NCBIfam	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase	3	200	5.7e-47	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	SUPERFAMILY	Class I glutamine amidotransferase-like	1	200	2.22e-46	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Glutamine amidotransferase superfamily signature	57	66	6.8e-11	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Glutamine amidotransferase superfamily signature	87	98	6.8e-11	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Glutamine amidotransferase superfamily signature	178	191	6.8e-11	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Anthranilate synthase component II signature	3	17	2e-28	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Anthranilate synthase component II signature	57	66	2e-28	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Anthranilate synthase component II signature	87	98	2e-28	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Anthranilate synthase component II signature	112	120	2e-28	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Anthranilate synthase component II signature	132	144	2e-28	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	PRINTS	Anthranilate synthase component II signature	178	191	2e-28	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	Pfam	Glutamine amidotransferase class-I	4	200	1.7e-43	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	FunFam	Anthranilate synthase component II	1	202	4.2e-60	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_126	202	NCBIfam	anthranilate synthase component II	5	201	2.1e-106	NZ_RJJW01000001.1	126
NZ_RJJW01000001.1_228	428	SUPERFAMILY	TrkA C-terminal domain-like	354	425	2.75e-13	NZ_RJJW01000001.1	228
NZ_RJJW01000001.1_228	428	Pfam	TrkA-C domain	360	426	3.1e-13	NZ_RJJW01000001.1	228
NZ_RJJW01000001.1_641	133	NCBIfam	DNA sulfur modification protein DndE	10	108	7.2e-23	NZ_RJJW01000001.1	641
NZ_RJJW01000001.1_641	133	Gene3D	DNA sulphur modification protein DndE	4	110	1.4e-29	NZ_RJJW01000001.1	641
NZ_RJJW01000001.1_641	133	Pfam	DNA sulphur modification protein DndE	7	109	6e-24	NZ_RJJW01000001.1	641
NZ_RJJW01000001.1_72	978	SUPERFAMILY	Restriction endonuclease-like	819	939	7.51e-06	NZ_RJJW01000001.1	72
NZ_RJJW01000001.1_72	978	SUPERFAMILY	P-loop containing nucleoside triphosphate hydrolases	5	780	1.7e-87	NZ_RJJW01000001.1	72
NZ_RJJW01000001.1_72	978	Pfam	UvrD/REP helicase N-terminal domain	7	359	1.8e-42	NZ_RJJW01000001.1	72
NZ_RJJW01000001.1_72	978	PANTHER	UVRD / RECB / PCRA DNA HELICASE FAMILY MEMBER	7	794	2.3e-73	NZ_RJJW01000001.1	72
NZ_RJJW01000001.1_72	978	Pfam	UvrD-like helicase C-terminal domain	660	766	7e-15	NZ_RJJW01000001.1	72
NZ_RJJW01000001.1_313	283	PANTHER	HEAVY METAL TRANSPORTER-RELATED	11	43	4.5e-37	NZ_RJJW01000001.1	313
NZ_RJJW01000001.1_313	283	Pfam	Cytochrome C biogenesis protein transmembrane region	14	250	1.2e-46	NZ_RJJW01000001.1	313
NZ_RJJW01000001.1_351	407	PANTHER	IRON III  DICITRATE-BINDING PERIPLASMIC PROTEIN	13	382	4.3e-30	NZ_RJJW01000001.1	351
NZ_RJJW01000001.1_351	407	Gene3D	Nitrogenase molybdenum iron protein domain	225	395	7.6e-21	NZ_RJJW01000001.1	351
NZ_RJJW01000001.1_351	407	Pfam	Periplasmic binding protein	93	358	3e-20	NZ_RJJW01000001.1	351
NZ_RJJW01000001.1_351	407	Gene3D	Nitrogenase molybdenum iron protein domain	52	224	1.5e-07	NZ_RJJW01000001.1	351
NZ_RJJW01000001.1_351	407	SUPERFAMILY	"""Helical backbone"" metal receptor"	80	384	2.71e-24	NZ_RJJW01000001.1	351
NZ_RJJW01000001.1_269	150	PANTHER	UPF0201 PROTEIN TK1335	5	134	3e-30	NZ_RJJW01000001.1	269
NZ_RJJW01000001.1_269	150	SUPERFAMILY	RL5-like	6	137	5.59e-35	NZ_RJJW01000001.1	269
NZ_RJJW01000001.1_269	150	Pfam	RNA binding	7	109	9.5e-08	NZ_RJJW01000001.1	269
NZ_RJJW01000001.1_612	139	Pfam	Sugar-specific transcriptional regulator TrmB	23	90	3.4e-10	NZ_RJJW01000001.1	612
NZ_RJJW01000001.1_612	139	SUPERFAMILY	"""Winged helix"" DNA-binding domain"	23	130	2.87e-13	NZ_RJJW01000001.1	612
NZ_RJJW01000001.1_145	441	PANTHER	PROTEIN NRFD	64	432	1.5e-21	NZ_RJJW01000001.1	145
NZ_RJJW01000001.1_145	441	Pfam	Polysulphide reductase, NrfD	62	381	1.1e-18	NZ_RJJW01000001.1	145
NZ_RJJW01000001.1_413	237	PANTHER	NA(+)/H(+) ANTIPORTER SUBUNIT E1	14	163	8.3e-29	NZ_RJJW01000001.1	413
NZ_RJJW01000001.1_413	237	Pfam	Na+/H+ ion antiporter subunit	12	162	1.2e-36	NZ_RJJW01000001.1	413
NZ_RJJW01000001.1_24	528	PANTHER	THIRD ORF IN TRANSPOSON ISC1160	264	492	2.2e-09	NZ_RJJW01000001.1	24
NZ_RJJW01000001.1_24	528	SUPERFAMILY	Ribonuclease H-like	262	464	9.1e-13	NZ_RJJW01000001.1	24
NZ_RJJW01000001.1_24	528	Pfam	Transposase DDE domain	333	488	8.3e-09	NZ_RJJW01000001.1	24
NZ_RJJW01000001.1_642	392	SUPERFAMILY	PLP-dependent transferases	8	386	3.23e-105	NZ_RJJW01000001.1	642
NZ_RJJW01000001.1_642	392	PIRSF	NifS	6	390	1.3e-126	NZ_RJJW01000001.1	642
NZ_RJJW01000001.1_642	392	Pfam	Aminotransferase class-V	9	375	3.5e-90	NZ_RJJW01000001.1	642
NZ_RJJW01000001.1_642	392	PANTHER	CYSTEINE DESULFURYLASE FAMILY MEMBER	6	390	0	NZ_RJJW01000001.1	642
NZ_RJJW01000001.1_642	392	FunFam	Cysteine desulfurase IscS	20	268	4.8e-108	NZ_RJJW01000001.1	642
NZ_RJJW01000001.1_642	392	Gene3D	Aspartate Aminotransferase, domain 1	9	375	0	NZ_RJJW01000001.1	642
NZ_RJJW01000001.1_310	632	SUPERFAMILY	DPP6 N-terminal domain-like	19	366	2.71e-27	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	Pfam	Prolyl oligopeptidase family	424	631	3.6e-45	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	PRINTS	Prolyl oligopeptidase serine protease (S9A) signature	409	427	8.4e-11	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	PRINTS	Prolyl oligopeptidase serine protease (S9A) signature	435	459	8.4e-11	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	PRINTS	Prolyl oligopeptidase serine protease (S9A) signature	493	513	8.4e-11	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	PRINTS	Prolyl oligopeptidase serine protease (S9A) signature	549	564	8.4e-11	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	Gene3D	alpha/beta hydrolase	346	632	6.8e-76	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	SUPERFAMILY	alpha/beta-Hydrolases	378	632	2.18e-69	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_310	632	PANTHER	SERINE PEPTIDASE S9 FAMILY MEMBER	378	631	1e-50	NZ_RJJW01000001.1	310
NZ_RJJW01000001.1_620	446	Pfam	Probable transposase	193	307	2.5e-30	NZ_RJJW01000001.1	620
NZ_RJJW01000001.1_620	446	Pfam	Putative transposase DNA-binding domain	326	393	3.5e-20	NZ_RJJW01000001.1	620
NZ_RJJW01000001.1_620	446	NCBIfam	RNA-guided endonuclease TnpB family protein	13	390	1.3e-47	NZ_RJJW01000001.1	620
NZ_RJJW01000001.1_411	114	Pfam	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	5	111	1.7e-25	NZ_RJJW01000001.1	411
NZ_RJJW01000001.1_411	114	PANTHER	ANTIPORTER SUBUNIT MNHC2-RELATED	1	111	8.6e-28	NZ_RJJW01000001.1	411
NZ_RJJW01000001.1_297	255	PANTHER	SEPTUM SITE-DETERMINING PROTEIN MIND HOMOLOG, CHLOROPLASTIC-RELATED	5	232	8e-31	NZ_RJJW01000001.1	297
NZ_RJJW01000001.1_297	255	Pfam	CobQ/CobB/MinD/ParA nucleotide binding domain	6	211	1.1e-16	NZ_RJJW01000001.1	297
NZ_RJJW01000001.1_297	255	SUPERFAMILY	P-loop containing nucleoside triphosphate hydrolases	5	232	6.65e-42	NZ_RJJW01000001.1	297
NZ_RJJW01000001.1_82	479	Pfam	Bacterial extracellular solute-binding protein	92	386	1.4e-26	NZ_RJJW01000001.1	82
NZ_RJJW01000001.1_82	479	PANTHER	ARABINOSE-BINDING PROTEIN-RELATED	7	470	9.6e-23	NZ_RJJW01000001.1	82
NZ_RJJW01000001.1_82	479	SUPERFAMILY	Periplasmic binding protein-like II	76	478	2.01e-55	NZ_RJJW01000001.1	82
NZ_RJJW01000001.1_102	149	CDD	USP_Like	9	149	1.8808e-14	NZ_RJJW01000001.1	102
NZ_RJJW01000001.1_102	149	Gene3D	HUPs	6	149	1.9e-20	NZ_RJJW01000001.1	102
NZ_RJJW01000001.1_102	149	PANTHER	UNIVERSAL STRESS PROTEIN SLR1230	9	147	3.9e-09	NZ_RJJW01000001.1	102
NZ_RJJW01000001.1_102	149	Pfam	Universal stress protein family	9	148	4.1e-15	NZ_RJJW01000001.1	102
NZ_RJJW01000001.1_102	149	SUPERFAMILY	Adenine nucleotide alpha hydrolases-like	9	148	9.21e-19	NZ_RJJW01000001.1	102
NZ_RJJW01000001.1_102	149	PRINTS	Universal stress protein signature	6	24	2.6e-06	NZ_RJJW01000001.1	102
NZ_RJJW01000001.1_102	149	PRINTS	Universal stress protein signature	128	149	2.6e-06	NZ_RJJW01000001.1	102
NZ_RJJW01000001.1_227	399	PANTHER	POTASSIUM CHANNEL PROTEIN 2-RELATED-RELATED	132	379	5.6e-42	NZ_RJJW01000001.1	227
NZ_RJJW01000001.1_227	399	SUPERFAMILY	NAD(P)-binding Rossmann-fold domains	241	370	6.69e-29	NZ_RJJW01000001.1	227
NZ_RJJW01000001.1_227	399	Pfam	TrkA-N domain	243	359	4.3e-28	NZ_RJJW01000001.1	227
NZ_RJJW01000001.1_227	399	Pfam	Ion channel	142	215	1.2e-10	NZ_RJJW01000001.1	227
NZ_RJJW01000001.1_227	399	SUPERFAMILY	Voltage-gated potassium channels	135	262	7.2e-16	NZ_RJJW01000001.1	227
NZ_RJJW01000001.1_604	72	Pfam	Protein of unknown function (DUF2892)	1	70	3.6e-12	NZ_RJJW01000001.1	604
NZ_RJJW01000001.1_566	245	CDD	TenA_E_Spr0628-like	20	234	5.88654e-84	NZ_RJJW01000001.1	566
NZ_RJJW01000001.1_566	245	Pfam	TENA/THI-4/PQQC family	26	234	9.2e-28	NZ_RJJW01000001.1	566
NZ_RJJW01000001.1_566	245	SUPERFAMILY	Heme oxygenase-like	17	234	1.08e-56	NZ_RJJW01000001.1	566
NZ_RJJW01000001.1_566	245	PIRSF	Pet18p	9	238	2.3e-64	NZ_RJJW01000001.1	566
NZ_RJJW01000001.1_566	245	PANTHER	BIFUNCTIONAL TH2 PROTEIN	14	238	5.2e-27	NZ_RJJW01000001.1	566
NZ_RJJW01000001.1_61	206	CDD	HNHc	120	180	1.13406e-06	NZ_RJJW01000001.1	61
NZ_RJJW01000001.1_61	206	Pfam	HNH endonuclease	131	181	1.2e-09	NZ_RJJW01000001.1	61
NZ_RJJW01000001.1_61	206	PANTHER	HNH NUCLEASE YAJD-RELATED	113	187	2.3e-09	NZ_RJJW01000001.1	61
NZ_RJJW01000001.1_79	343	Pfam	Alcohol dehydrogenase GroES-like domain	25	134	9.2e-30	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_79	343	CDD	sorbitol_DH	4	339	0	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_79	343	PANTHER	SORBITOL DEHYDROGENASE	3	340	1.7e-117	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_79	343	SUPERFAMILY	NAD(P)-binding Rossmann-fold domains	139	305	4.29e-43	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_79	343	SMART	PKS_ER_names_mod	5	339	8.3e-06	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_79	343	SUPERFAMILY	GroES-like	1	173	5.63e-52	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_79	343	Pfam	Zinc-binding dehydrogenase	175	303	7.2e-30	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_79	343	FunFam	Sorbitol dehydrogenase	152	289	4.1e-40	NZ_RJJW01000001.1	79
NZ_RJJW01000001.1_166	310	PANTHER	EXTRACELLULAR TUNGSTATE BINDING PROTEIN	24	288	9.8e-89	NZ_RJJW01000001.1	166
NZ_RJJW01000001.1_166	310	Pfam	PBP superfamily domain	44	268	1.2e-25	NZ_RJJW01000001.1	166
NZ_RJJW01000001.1_166	310	SUPERFAMILY	Periplasmic binding protein-like II	42	275	1.15e-24	NZ_RJJW01000001.1	166
NZ_RJJW01000001.1_377	501	PANTHER	XANTHINE-URACIL / VITAMIN C PERMEASE FAMILY MEMBER	9	493	1.3e-122	NZ_RJJW01000001.1	377
NZ_RJJW01000001.1_377	501	NCBIfam	purine/pyrimidine permease	23	412	9.1e-17	NZ_RJJW01000001.1	377
NZ_RJJW01000001.1_377	501	Pfam	Permease family	23	415	1.1e-74	NZ_RJJW01000001.1	377
NZ_RJJW01000001.1_301	355	NCBIfam	tyrosine decarboxylase MfnA	9	353	5.3e-107	NZ_RJJW01000001.1	301
NZ_RJJW01000001.1_301	355	SUPERFAMILY	PLP-dependent transferases	11	354	2.63e-86	NZ_RJJW01000001.1	301
NZ_RJJW01000001.1_301	355	Gene3D	Aspartate Aminotransferase, domain 1	11	347	2.4e-84	NZ_RJJW01000001.1	301
NZ_RJJW01000001.1_301	355	Pfam	Pyridoxal-dependent decarboxylase conserved domain	44	242	3.6e-27	NZ_RJJW01000001.1	301
NZ_RJJW01000001.1_3	388	PANTHER	THIRD ORF IN TRANSPOSON ISC1160	104	388	6.3e-58	NZ_RJJW01000001.1	3
NZ_RJJW01000001.1_3	388	NCBIfam	ISH3 family transposase	40	336	2.5e-114	NZ_RJJW01000001.1	3
NZ_RJJW01000001.1_651	331	PANTHER	CYTOCHROME BD2 SUBUNIT II	14	329	3.7e-69	NZ_RJJW01000001.1	651
NZ_RJJW01000001.1_651	331	Pfam	Cytochrome bd terminal oxidase subunit II	16	320	2e-59	NZ_RJJW01000001.1	651
NZ_RJJW01000001.1_596	185	Pfam	Sulphur transport	21	168	1.9e-06	NZ_RJJW01000001.1	596
NZ_RJJW01000001.1_596	185	PANTHER	INNER MEMBRANE PROTEIN YEDE	18	182	3.2e-25	NZ_RJJW01000001.1	596
NZ_RJJW01000001.1_27	454	Pfam	Transposase DDE domain	274	442	3e-12	NZ_RJJW01000001.1	27
NZ_RJJW01000001.1_27	454	PANTHER	TRANSPOSASE	255	366	5.7e-79	NZ_RJJW01000001.1	27
NZ_RJJW01000001.1_27	454	Pfam	Transposase domain (DUF772)	59	127	6.8e-16	NZ_RJJW01000001.1	27
NZ_RJJW01000001.1_481	454	Pfam	Transposase DDE domain	274	442	3e-12	NZ_RJJW01000001.1	481
NZ_RJJW01000001.1_481	454	PANTHER	TRANSPOSASE	255	366	5.7e-79	NZ_RJJW01000001.1	481
NZ_RJJW01000001.1_481	454	Pfam	Transposase domain (DUF772)	59	127	6.8e-16	NZ_RJJW01000001.1	481
NZ_RJJW01000001.1_439	414	CDD	Cdc6_C	295	381	1.09946e-23	NZ_RJJW01000001.1	439
NZ_RJJW01000001.1_439	414	Pfam	CDC6, C terminal winged helix domain	302	383	1.5e-21	NZ_RJJW01000001.1	439
NZ_RJJW01000001.1_439	414	SUPERFAMILY	"""Winged helix"" DNA-binding domain"	287	390	4.76e-19	NZ_RJJW01000001.1	439
NZ_RJJW01000001.1_439	414	SMART	AAA_5	48	203	3.7e-07	NZ_RJJW01000001.1	439
NZ_RJJW01000001.1_439	414	PANTHER	CELL DIVISION CONTROL PROTEIN 6-RELATED	10	389	4.1e-51	NZ_RJJW01000001.1	439
NZ_RJJW01000001.1_439	414	Pfam	AAA ATPase domain	25	155	6.2e-11	NZ_RJJW01000001.1	439
NZ_RJJW01000001.1_439	414	CDD	AAA	27	205	2.77906e-06	NZ_RJJW01000001.1	439
